"time","device_id","lat","lng","accuracy","activity_1","activity_1_conf","activity_2","activity_2_conf","activity_3","activity_3_conf"
"2016-08-26 10:40:04.708",2,60.179564,24.834558,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:11.045",1,60.206294,25.04466,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:40:12.318",3,60.180331,24.950222,27,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:40:14.109",5,60.181863,24.990733,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:40:15.709",2,60.179166,24.832923,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:19.805",4,60.187695,24.976606,11,"WALKING",87,"UNKNOWN",8,"ON_BICYCLE",3
"2016-08-26 10:40:22.021",1,60.206244,25.044787,3,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:40:25.09",5,60.181879,24.991067,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:40:25.706",2,60.178543,24.831581,16,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:30.788",4,60.187809,24.976567,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:40:32.022",1,60.206246,25.044824,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:35.907",2,60.177762,24.830288,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:36.069",5,60.181889,24.991334,5,"WALKING",85,"ON_BICYCLE",8,"RUNNING",8
"2016-08-26 10:40:40.801",4,60.187816,24.976418,4,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:40:45.912",2,60.177334,24.829296,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:46.072",5,60.18192,24.991605,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:40:51.824",4,60.187765,24.976148,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:40:55.939",2,60.176805,24.828741,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:40:56.076",5,60.181943,24.991907,5,"WALKING",85,"ON_BICYCLE",15,"UNKNOWN",0
"2016-08-26 10:40:57.709",3,60.181083,24.949652,164.014007568359,"STILL",87,"IN_VEHICLE",13,"UNKNOWN",0
"2016-08-26 10:41:02.035",1,60.206278,25.044737,3,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:41:02.834",4,60.187765,24.975847,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:41:06.703",2,60.175676,24.827796,13,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 10:41:07.087",5,60.181975,24.992201,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:41:12.044",1,60.206212,25.04487,3,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:41:12.824",4,60.187781,24.975691,4,"WALKING",77,"UNKNOWN",15,"ON_BICYCLE",8
"2016-08-26 10:41:16.708",2,60.17449,24.827303,10,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 10:41:18.079",5,60.18202,24.992464,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:41:23.031",1,60.206117,25.045016,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:41:23.802",4,60.187831,24.9755,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:41:23.872",3,60.187637,24.976019,51,"IN_VEHICLE",85,"STILL",8,"UNKNOWN",8
"2016-08-26 10:41:26.914",2,60.173382,24.826664,10,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 10:41:28.089",5,60.182074,24.992714,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:41:34.791",4,60.187974,24.975471,9,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:41:37.708",2,60.172012,24.825958,12,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 10:41:39.481",5,60.182108,24.99286,5,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 10:41:44.078",3,60.17958,24.951003,43.5,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 10:41:45.806",4,60.188066,24.975352,12,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:41:48.706",2,60.170787,24.824512,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:41:49.532",5,60.182065,24.993084,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:41:59.102",3,60.187797,24.976272,110.970001220703,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 10:41:59.535",5,60.182122,24.993248,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:41:59.713",2,60.169579,24.823265,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:42:06.787",4,60.187975,24.975029,15,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:42:09.714",2,60.168419,24.823706,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:42:14.537",3,60.187426,24.977534,20,"STILL",54,"IN_VEHICLE",38,"UNKNOWN",3
"2016-08-26 10:42:17.78",4,60.187855,24.975155,7,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:42:17.875",1,60.206025,25.044954,45,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:42:19.717",2,60.16834,24.825432,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:42:28.751",4,60.187798,24.97537,10,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:42:29.925",2,60.168607,24.827719,8,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:42:38.825",4,60.187781,24.975575,4,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:42:39.93",2,60.168318,24.830849,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:42:49.803",4,60.187739,24.975755,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:42:50.947",2,60.167737,24.834676,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:00.794",4,60.187766,24.975997,10,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:43:01.908",2,60.166842,24.83834,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:10.029",1,60.205794,25.045386,90,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:43:11.92",2,60.166051,24.841461,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:21.793",4,60.187776,24.976334,10,"WALKING",75,"ON_BICYCLE",19,"IN_VEHICLE",6
"2016-08-26 10:43:21.948",2,60.165415,24.845108,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:32.711",2,60.164661,24.849461,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:32.785",4,60.187824,24.976574,7,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:43:35.539",5,60.182122,24.993248,5,"STILL",56,"IN_VEHICLE",17,"UNKNOWN",13
"2016-08-26 10:43:36.57",3,60.187172,24.976247,43.5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:43:41.034",1,60.205948,25.044724,142,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:42.802",4,60.18775,24.976877,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:43:43.708",2,60.163885,24.853895,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:47.993",3,60.187089,24.976443,40.5,"IN_VEHICLE",62,"UNKNOWN",31,"STILL",8
"2016-08-26 10:43:53.709",2,60.163109,24.857516,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:43:53.796",4,60.187672,24.97703,10,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 10:44:04.043",1,60.205632,25.044543,9,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:44:04.714",2,60.162692,24.859429,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:44:14.849",2,60.162369,24.860724,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:44:15.034",1,60.205638,25.044515,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:44:19.143",3,60.187129,24.97639,45,"STILL",39,"UNKNOWN",33,"IN_VEHICLE",27
"2016-08-26 10:44:22.133",8,60.170513,24.940005,18,"WALKING",69,"RUNNING",23,"UNKNOWN",8
"2016-08-26 10:44:29.089",3,60.186564,24.981107,36,"STILL",39,"UNKNOWN",33,"IN_VEHICLE",27
"2016-08-26 10:44:34.938",2,60.162359,24.860724,13,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:44:39.746",3,60.186513,24.984507,33,"IN_VEHICLE",65,"UNKNOWN",25,"STILL",6
"2016-08-26 10:44:43.125",8,60.170491,24.940409,8,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:44:45.703",2,60.162165,24.862601,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:44:49.823",3,60.186479,24.988986,30,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 10:44:53.505",8,60.170473,24.940675,8,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 10:44:55.903",2,60.162013,24.864717,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:44:59.801",3,60.186045,24.992538,20,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:05.933",2,60.161916,24.866847,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:45:06.787",4,60.187374,24.976711,11,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:07.028",1,60.205636,25.044509,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:45:12.802",3,60.186409,24.997279,30,"IN_VEHICLE",46,"ON_BICYCLE",23,"UNKNOWN",23
"2016-08-26 10:45:16.787",4,60.187481,24.977003,8,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:16.876",2,60.161616,24.868841,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:45:23.741",3,60.187259,25.000986,27,"IN_VEHICLE",62,"UNKNOWN",38,"UNKNOWN",0
"2016-08-26 10:45:25.423",8,60.170416,24.940774,6,"STILL",45,"IN_VEHICLE",21,"WALKING",16
"2016-08-26 10:45:27.706",2,60.161398,24.870295,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:45:29.061",1,60.20552,25.044452,10,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:45:33.798",3,60.18814,25.003571,18,"IN_VEHICLE",69,"UNKNOWN",31,"UNKNOWN",0
"2016-08-26 10:45:37.76",4,60.187474,24.977124,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:44.776",3,60.188787,25.006775,18,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:48.705",2,60.161261,24.871052,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:45:54.766",3,60.188983,25.009212,47,"IN_VEHICLE",54,"STILL",23,"UNKNOWN",23
"2016-08-26 10:45:58.776",4,60.187345,24.977211,10,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:45:59.701",2,60.161148,24.87283,12,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:46:02.031",1,60.206555,25.046303,39,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:46:09.889",2,60.160998,24.874408,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:46:14.804",3,60.188663,25.008198,44,"IN_VEHICLE",35,"UNKNOWN",35,"STILL",31
"2016-08-26 10:46:25.794",3,60.189034,25.009162,33,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 10:46:30.927",2,60.16104,24.87444,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:46:36.786",3,60.18922,25.012085,16,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 10:46:41.744",4,60.187396,24.977035,11,"UNKNOWN",66,"IN_VEHICLE",26,"STILL",8
"2016-08-26 10:46:41.927",2,60.160967,24.875092,10,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:46:42.031",1,60.208141,25.060077,676,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:46:46.808",3,60.189778,25.015276,32,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:46:52.914",2,60.160809,24.876897,10,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:46:57.79",3,60.190727,25.018593,15,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:47:00.413",8,60.170398,24.940753,23,"WALKING",35,"UNKNOWN",25,"ON_BICYCLE",19
"2016-08-26 10:47:02.927",2,60.160536,24.878488,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:47:07.776",3,60.192016,25.021398,29,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:47:12.627",5,60.182126,24.993142,20,"WALKING",50,"UNKNOWN",29,"STILL",12
"2016-08-26 10:47:17.812",3,60.192981,25.023954,31,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:47:20.529",8,60.170503,24.941953,14,"WALKING",35,"UNKNOWN",25,"ON_BICYCLE",19
"2016-08-26 10:47:28.805",3,60.193597,25.027396,27,"IN_VEHICLE",77,"UNKNOWN",15,"ON_BICYCLE",8
"2016-08-26 10:47:30.574",8,60.170273,24.94328,10,"IN_VEHICLE",56,"STILL",16,"ON_BICYCLE",14
"2016-08-26 10:47:33.702",2,60.160562,24.879455,17,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:47:34.474",5,60.182093,24.99312,5,"STILL",64,"IN_VEHICLE",31,"ON_BICYCLE",3
"2016-08-26 10:47:35.16",1,60.21006,25.077558,36,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:47:40.613",8,60.170288,24.943923,7,"IN_VEHICLE",56,"STILL",16,"ON_BICYCLE",14
"2016-08-26 10:47:43.702",2,60.16037,24.880699,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:47:51.514",8,60.170283,24.944043,5,"IN_VEHICLE",56,"STILL",16,"ON_BICYCLE",14
"2016-08-26 10:47:53.883",2,60.160398,24.882238,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:47:55.872",1,60.210526,25.079176,27.0330009460449,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:03.871",3,60.194886,25.031051,30,"UNKNOWN",69,"IN_VEHICLE",31,"UNKNOWN",0
"2016-08-26 10:48:03.899",2,60.160547,24.883282,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:05.752",1,60.210239,25.078385,30.4249992370605,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:48:12.005",8,60.170302,24.944055,10,"STILL",78,"IN_VEHICLE",19,"WALKING",3
"2016-08-26 10:48:13.965",3,60.194884,25.031051,30,"WALKING",42,"IN_VEHICLE",39,"UNKNOWN",14
"2016-08-26 10:48:14.899",2,60.160563,24.884772,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:22.574",8,60.170312,24.944329,11,"STILL",69,"IN_VEHICLE",31,"UNKNOWN",0
"2016-08-26 10:48:24.922",2,60.160817,24.886188,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:30.804",4,60.186499,24.984394,50,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:48:33.654",8,60.170395,24.944778,11,"STILL",69,"IN_VEHICLE",31,"UNKNOWN",0
"2016-08-26 10:48:35.915",2,60.160919,24.886512,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:41.781",4,60.186034,24.989276,43,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:48:43.767",8,60.170635,24.945405,14,"STILL",69,"IN_VEHICLE",31,"UNKNOWN",0
"2016-08-26 10:48:46.897",2,60.160902,24.886763,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:51.507",1,60.214775,25.093447,43,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:48:51.783",4,60.186001,24.993777,34,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:48:54.565",8,60.171006,24.946367,14,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 10:48:56.172",3,60.194638,25.030435,30,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:48:56.902",2,60.160919,24.88788,14,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:49:00.468",5,60.182127,24.993213,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:49:02.8",4,60.186462,24.99843,84,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:49:05.815",8,60.17133,24.947175,13,"IN_VEHICLE",62,"STILL",31,"UNKNOWN",8
"2016-08-26 10:49:07.7",2,60.161041,24.888983,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:49:13.781",4,60.187714,25.001534,15,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:49:16.283",8,60.171686,24.947397,13,"IN_VEHICLE",62,"STILL",31,"UNKNOWN",8
"2016-08-26 10:49:17.705",2,60.161186,24.890501,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:49:19.175",3,60.194391,25.030742,30,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:49:24.819",4,60.188491,25.004983,19,"UNKNOWN",44,"IN_VEHICLE",40,"ON_BICYCLE",6
"2016-08-26 10:49:27.702",2,60.161151,24.890788,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:49:29.745",3,60.194273,25.029673,6,"WALKING",85,"STILL",8,"UNKNOWN",8
"2016-08-26 10:49:31.485",5,60.182101,24.993168,5,"STILL",48,"UNKNOWN",21,"IN_VEHICLE",19
"2016-08-26 10:49:35.786",4,60.188677,25.007943,43,"UNKNOWN",44,"IN_VEHICLE",40,"ON_BICYCLE",6
"2016-08-26 10:49:36.413",8,60.17188,24.947132,42,"STILL",74,"IN_VEHICLE",23,"WALKING",3
"2016-08-26 10:49:38.7",2,60.161159,24.890822,13,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:49:39.831",3,60.194278,25.029489,6,"WALKING",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 10:49:42.888",1,60.214628,25.093957,34.5,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:49:56.604",8,60.172192,24.947863,19,"STILL",92,"WALKING",8,"UNKNOWN",0
"2016-08-26 10:49:58.91",2,60.161311,24.892134,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:50:00.748",3,60.194346,25.029403,3.90000009536743,"WALKING",46,"UNKNOWN",31,"ON_BICYCLE",15
"2016-08-26 10:50:06.652",8,60.17286,24.948925,14,"IN_VEHICLE",59,"STILL",31,"ON_BICYCLE",5
"2016-08-26 10:50:09.911",2,60.161622,24.894177,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:50:17.607",1,60.205253,25.121969,26,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:50:17.804",8,60.17337,24.949399,18,"IN_VEHICLE",59,"STILL",31,"ON_BICYCLE",5
"2016-08-26 10:50:20.945",2,60.161892,24.8962,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:50:23.707",4,60.187817,25.003989,500,"IN_VEHICLE",67,"UNKNOWN",23,"STILL",10
"2016-08-26 10:50:28.526",8,60.173688,24.949589,22,"IN_VEHICLE",59,"STILL",31,"ON_BICYCLE",5
"2016-08-26 10:50:30.948",2,60.162227,24.898657,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:50:31.736",3,60.194359,25.029202,6,"WALKING",46,"UNKNOWN",31,"ON_BICYCLE",15
"2016-08-26 10:50:38.684",8,60.173651,24.949581,20,"STILL",72,"IN_VEHICLE",25,"ON_BICYCLE",3
"2016-08-26 10:50:40.135",1,60.205254,25.121965,28,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:50:41.892",2,60.162546,24.900951,18,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:50:44.283",4,60.190949,25.01958,58.4039993286133,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:50:52.709",2,60.162757,24.902245,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:50:59.616",8,60.17328,24.949491,22,"STILL",85,"IN_VEHICLE",8,"WALKING",8
"2016-08-26 10:51:00.777",1,60.207746,25.109318,345.869995117188,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:03.702",2,60.162857,24.902797,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:10.632",8,60.173625,24.949709,14,"STILL",54,"IN_VEHICLE",46,"UNKNOWN",0
"2016-08-26 10:51:13.7",2,60.163108,24.904034,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:21.531",8,60.17404,24.950099,12,"STILL",54,"IN_VEHICLE",46,"UNKNOWN",0
"2016-08-26 10:51:21.826",1,60.206655,25.115016,126.637001037598,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:23.711",2,60.163404,24.904815,25,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:25.867",4,60.194655,25.030286,43.5,"IN_VEHICLE",85,"STILL",8,"UNKNOWN",8
"2016-08-26 10:51:31.625",8,60.174366,24.950343,22,"STILL",54,"IN_VEHICLE",46,"UNKNOWN",0
"2016-08-26 10:51:32.032",1,60.20586,25.119341,237,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:35.719",4,60.194675,25.030842,42,"STILL",62,"IN_VEHICLE",33,"UNKNOWN",5
"2016-08-26 10:51:42.492",8,60.174948,24.95052,20,"IN_VEHICLE",67,"STILL",23,"UNKNOWN",8
"2016-08-26 10:51:43.912",2,60.163571,24.90535,14,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:51:53.049",1,60.205258,25.12204,156,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:51:54.695",2,60.163993,24.906635,14,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:51:59.485",5,60.182101,24.993244,5,"WALKING",35,"STILL",25,"UNKNOWN",22
"2016-08-26 10:52:04.032",1,60.205453,25.121897,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:52:04.881",2,60.164057,24.906868,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:52:10.458",5,60.182074,24.993163,5,"WALKING",35,"STILL",25,"UNKNOWN",22
"2016-08-26 10:52:14.038",1,60.205424,25.122033,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:52:14.863",8,60.17637,24.950299,15,"STILL",62,"IN_VEHICLE",35,"ON_BICYCLE",2
"2016-08-26 10:52:24.04",1,60.205365,25.122159,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 10:52:25.625",8,60.177323,24.950255,18,"STILL",62,"IN_VEHICLE",35,"ON_BICYCLE",2
"2016-08-26 10:52:26.785",3,60.194208,25.028799,15,"UNKNOWN",54,"STILL",27,"ON_BICYCLE",14
"2016-08-26 10:52:30.48",5,60.182184,24.993727,5,"WALKING",35,"STILL",25,"UNKNOWN",22
"2016-08-26 10:52:35.022",1,60.20529,25.122335,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:52:35.879",2,60.164128,24.906884,12,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:52:36.481",8,60.177929,24.950241,13,"STILL",62,"IN_VEHICLE",35,"ON_BICYCLE",2
"2016-08-26 10:52:41.486",5,60.182353,24.995783,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:52:42.288",4,60.19922,25.037372,36,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:52:45.038",1,60.205262,25.122477,5,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:52:46.78",8,60.17803,24.950232,11,"STILL",62,"IN_VEHICLE",35,"ON_BICYCLE",2
"2016-08-26 10:52:52.48",5,60.183343,24.996973,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 10:52:52.702",4,60.19772,25.035949,36,"IN_VEHICLE",46,"STILL",31,"UNKNOWN",23
"2016-08-26 10:52:56.033",1,60.205264,25.122585,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:52:57.308",8,60.178037,24.950223,12,"IN_VEHICLE",52,"STILL",44,"WALKING",4
"2016-08-26 10:52:57.705",2,60.164246,24.907861,12,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 10:53:03.476",5,60.184037,24.998224,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
